Utili PIP PIPO PCP PCPO IPCP IPCPO SRP SRPO
0.1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.3 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.4 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.5 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.6 0.998 0.996 1.0 1.0 1.0 1.0 1.0 1.0 
0.7 0.997 0.853 1.0 0.873 1.0 0.873 1.0 1.0 
0.8 0.049 0.003 0.049 0.005 0.049 0.005 1.0 1.0 
0.9 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.996 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.534 
