Utili PIP PIPO PCP PCPO IPCP IPCPO SRP SRPO
0.1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.3 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.4 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.5 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.6 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.7 1.0 0.996 1.0 0.998 1.0 0.998 1.0 1.0 
0.8 0.722 0.624 0.722 0.638 0.722 0.638 1.0 1.0 
0.9 0.187 0.143 0.187 0.146 0.187 0.146 1.0 0.995 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.86 
