Utili PIP PIPO PCP PCPO IPCP IPCPO SRP SRPO
0.1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.3 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.4 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.5 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.6 1.0 0.999 1.0 1.0 1.0 1.0 1.0 1.0 
0.7 0.997 0.96 1.0 0.97 1.0 0.97 1.0 1.0 
0.8 0.74 0.551 0.747 0.566 0.747 0.566 1.0 0.999 
0.9 0.186 0.094 0.187 0.1 0.187 0.1 1.0 0.953 
1.0 0.002 0.0 0.002 0.0 0.002 0.0 1.0 0.642 
