Utili PIP PIPO PCP PCPO IPCP IPCPO SRP SRPO
0.1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.3 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.4 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.5 0.999 0.998 1.0 1.0 1.0 1.0 1.0 1.0 
0.6 0.991 0.99 1.0 1.0 1.0 1.0 1.0 1.0 
0.7 0.972 0.971 1.0 1.0 1.0 1.0 1.0 1.0 
0.8 0.686 0.659 0.73 0.704 0.73 0.704 1.0 1.0 
0.9 0.185 0.168 0.203 0.185 0.203 0.185 0.999 0.998 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.986 0.952 
