Utili PIP PIPO PCP PCPO IPCP IPCPO SRP SRPO
0.1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.3 1.0 0.994 1.0 1.0 1.0 1.0 1.0 1.0 
0.4 0.934 0.79 1.0 1.0 1.0 1.0 1.0 1.0 
0.5 0.635 0.581 1.0 0.945 1.0 0.945 1.0 0.998 
0.6 0.483 0.436 1.0 0.617 1.0 0.617 1.0 0.976 
0.7 0.365 0.119 1.0 0.138 1.0 0.138 1.0 0.851 
0.8 0.016 0.0 0.047 0.0 0.047 0.0 1.0 0.557 
0.9 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.187 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.012 
