Utili PIP PIPO PCP PCPO IPCP IPCPO SRP SRPO
0.1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.3 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.4 0.996 0.996 1.0 1.0 1.0 1.0 1.0 1.0 
0.5 0.971 0.967 0.999 0.998 0.999 0.998 1.0 1.0 
0.6 0.889 0.872 0.996 0.995 0.996 0.995 1.0 1.0 
0.7 0.665 0.655 0.983 0.974 0.983 0.974 1.0 1.0 
0.8 0.332 0.312 0.649 0.572 0.649 0.572 1.0 0.998 
0.9 0.067 0.057 0.177 0.135 0.177 0.135 0.993 0.988 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.978 0.823 
